property_type,state_name,place_name,lat,lon,surface_total_in_m2,price_aprox_usd
apartment,Bs.As. G.B.A. Zona Sur,Lanús,-34.6909935476,-58.4005123651,42.0,60175.0
apartment,Bs.As. G.B.A. Zona Sur,Lanús,-34.6909935476,-58.4005123651,43.0,62060.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.43806370000001,-58.8766623,300.0,490000.0
apartment,Bs.As. G.B.A. Zona Norte,Victoria,-34.4545907455,-58.5430830841,52.0,92000.0
PH,Capital Federal,Villa del Parque,-34.5988263,-58.48470749999999,56.0,89000.0
apartment,Capital Federal,Belgrano,-34.5644966,-58.4414304,35.0,120000.0
apartment,Capital Federal,Barrio Norte,-34.5955786,-58.3884733,56.0,150000.0
PH,Capital Federal,Villa Devoto,-34.581094799999995,-58.48462760000001,129.0,220000.0
house,Bs.As. G.B.A. Zona Norte,Martínez,-34.4904859,-58.4835816,251.0,498000.0
apartment,Capital Federal,Villa Urquiza,-34.5715054554,-58.4796979381,102.0,255000.0
apartment,Capital Federal,Barrio Norte,-34.5955786,-58.3884733,30.0,85000.0
apartment,Capital Federal,Villa General Mitre,-34.6093341,-58.46935799999999,50.0,115000.0
apartment,Capital Federal,Villa Devoto,-34.6006877,-58.5143934,50.0,119500.0
apartment,Capital Federal,Recoleta,-34.5895459,-58.39736360000001,133.0,395000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.378376273600004,-58.696595221,273.0,467000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.4008097,-58.6524757,38.0,105000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.3774022406,-58.69644501729999,250.0,345000.0
apartment,Capital Federal,Palermo,-34.5760057,-58.42257320000001,44.0,139000.0
apartment,Capital Federal,Nuñez,-34.5383333,-58.465337,60.0,165000.0
apartment,Capital Federal,Parque Patricios,-34.6297403,-58.3984946,56.0,75000.0
store,Capital Federal,Palermo,-34.5862153,-58.4143298,19.0,13000.0
apartment,Capital Federal,Almagro,-34.608348799999995,-58.41530529999999,21.0,45000.0
apartment,Capital Federal,Almagro,-34.6212744838,-58.4277902656,69.0,149900.0
store,Capital Federal,Boedo,-34.623875,-58.412438,24.0,39000.0
apartment,Bs.As. G.B.A. Zona Norte,San Isidro,-34.473382,-58.5112558,71.0,290000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.45435074,-58.9297879229,45.0,50000.0
apartment,Capital Federal,Monserrat,-34.613487,-58.37753290000001,33.0,85000.0
house,Córdoba,Córdoba,-31.3804126545,-64.2704654578,221.0,125000.0
PH,Capital Federal,Flores,-34.62421320000001,-58.4833336,110.0,220000.0
PH,Capital Federal,Floresta,-34.6282465,-58.48441089999999,110.0,220000.0
apartment,Capital Federal,Saavedra,-34.547642,-58.48034200000001,134.99044955054433,210000.0
house,Bs.As. G.B.A. Zona Norte,Bella Vista,-34.585177,-58.704272,796.6318358891084,1100000.0
apartment,Bs.As. G.B.A. Zona Norte,Florida,-34.530559000000004,-58.500186,63.65403312139488,165000.0
house,Bs.As. G.B.A. Zona Norte,Beccar,-34.4565,-58.52952,389.39234340811817,450000.0
house,Capital Federal,Villa Urquiza,-34.5696968,-58.5037437,213.0,240000.0
house,Santa Fe,Rosario,-32.990475399999994,-60.6697287,113.0,72908.77
house,Santa Fe,Rosario,-32.9469492,-60.6754412,40.0,69700.0
store,Santa Fe,Rosario,-32.9593381,-60.6428306,47.0,112167.35
store,Santa Fe,Rosario,-32.943234600000004,-60.6858716,460.0,274810.01
apartment,Santa Fe,Rosario,-32.9451525,-60.65221139999999,95.0,219848.01
apartment,Santa Fe,Rosario,-32.9357639,-60.6843519,54.874166483961105,120000.0
PH,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5837112,-58.5496618,163.0,135000.0
apartment,Capital Federal,Flores,-34.6324235,-58.47312410000001,80.0,110000.0
apartment,Santa Fe,Rosario,-32.951065,-60.6681493,50.0,72908.77
apartment,Santa Fe,Rosario,-32.9650311,-60.6310894,43.0,64496.22
house,Bs.As. G.B.A. Zona Sur,La Plata,-34.8901581472,-58.0090076574,500.0,10095.06
apartment,Capital Federal,Villa Crespo,-34.5975609,-58.42902660000001,41.0,109000.0
apartment,Capital Federal,Liniers,-34.6458956,-58.5108353,61.0,156000.0
apartment,Capital Federal,Villa Devoto,-34.6008138,-58.5036358,37.0,86000.0
apartment,Capital Federal,Villa del Parque,-34.601829208299996,-58.4910060921,60.0,83850.0
apartment,Capital Federal,Balvanera,-34.6147055,-58.4040486,35.11946654973511,78000.0
apartment,Capital Federal,Caballito,-34.6282657323,-58.433961561400004,36.21694987941433,87000.0
apartment,Capital Federal,Caballito,-34.6282657323,-58.433961561400004,36.21694987941433,92000.0
apartment,Buenos Aires Interior,Bahía Blanca,-38.7123949,-62.2741282,75.0,145000.0
house,Córdoba,Villa del Totoral,-30.9707562,-64.0851465,416.0,75000.0
apartment,Buenos Aires Interior,Bahía Blanca,-38.713622,-62.27556,50.0,67000.0
house,Buenos Aires Interior,Buenos Aires Interior,-38.416097,-63.616672,624.0,145000.0
apartment,Capital Federal,Barrio Norte,-34.599364092399995,-58.3890306971,43.0,154000.0
house,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5494106,-58.5711778,320.0,158000.0
apartment,Capital Federal,Villa Devoto,-34.5903402,-58.5160578,40.0,92000.0
house,Bs.As. G.B.A. Zona Sur,Almirante Brown,-34.805561600000004,-58.3992691,252.0,380000.0
apartment,Capital Federal,Recoleta,-34.594517,-58.39599570000001,110.0,330000.0
apartment,Bs.As. G.B.A. Zona Sur,Ezpeleta,-34.7454096,-58.221794,43.0,85000.0
apartment,Capital Federal,Flores,-34.6325756,-58.47053689999999,56.0,114900.0
house,Capital Federal,Paternal,-34.601466904,-58.4647084609,230.0,390000.0
apartment,Bs.As. G.B.A. Zona Oeste,Ramos Mejía,-34.636648710799996,-58.5673412428,73.0,120000.0
apartment,Capital Federal,Balvanera,-34.609907,-58.384775,100.0,158000.0
PH,Capital Federal,Villa Pueyrredón,-34.581599700000005,-58.5011082,120.0,185000.0
house,Bs.As. G.B.A. Zona Oeste,Hurlingham,-34.586988299999994,-58.6052755,300.0,40000.0
apartment,Capital Federal,Liniers,-34.6372186,-58.52627729999999,32.0,50000.0
apartment,Bs.As. G.B.A. Zona Oeste,Hurlingham,-34.586988299999994,-58.6052755,27.437083241980552,28000.0
apartment,Buenos Aires Costa Atlántica,San Bernardo,-36.683398,-56.6808169,47.19178317620655,52000.0
apartment,Bs.As. G.B.A. Zona Oeste,Lomas del Mirador,-34.6568652,-58.5334262,100.0,95000.0
apartment,Capital Federal,Villa Ortuzar,-34.568124299999994,-58.47143199999999,54.874166483961105,110000.0
store,Capital Federal,Boedo,-34.633042,-58.419358,185.0,250000.0
house,Bs.As. G.B.A. Zona Oeste,Caseros,-34.5974519,-58.56684549999999,214.0,160000.0
house,Bs.As. G.B.A. Zona Oeste,Caseros,-34.6097975,-58.5590241,250.0,155000.0
apartment,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5744096,-58.5372963,45.0,85000.0
apartment,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5778431,-58.540573,34.0,65000.0
apartment,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5778431,-58.540573,60.0,100000.0
apartment,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5778431,-58.540573,70.0,145000.0
house,Córdoba,Córdoba,-31.432074199999995,-64.16370500000001,567.863834136839,370000.0
house,Córdoba,Córdoba,-31.3333438,-64.3105059,486.7404292601477,340000.0
apartment,Córdoba,Córdoba,-31.411527600000007,-64.1946121,54.874166483961105,64000.0
house,Córdoba,Córdoba,-31.4394308,-64.204815,162.24680975338256,120000.0
house,Córdoba,Mina Clavero,-31.728264000000006,-65.004564,486.7404292601477,250000.0
house,Córdoba,Córdoba,-31.4587962,-64.1948259,123.30757541257076,53000.0
apartment,Córdoba,Córdoba,-31.4427345,-64.18170740000001,87.79866637433777,220000.0
house,Córdoba,Córdoba,-31.4514446,-64.1868498,222.2781293621341,180000.0
PH,Córdoba,Córdoba,-31.371401,-64.2388637,221.84703516962395,265000.0
apartment,Córdoba,La Calera,-31.3540019,-64.32826170000001,98.77349967113,140000.0
house,Córdoba,Córdoba,-31.3284458,-64.29924059999999,243.37021463007386,125000.0
house,Córdoba,Córdoba,-31.4465569,-64.11948860000001,282.3094489708857,190000.0
house,Córdoba,Córdoba,-31.3407901,-64.2702785,248.23761892267532,120000.0
apartment,Santa Fe,Rosario,-32.9519908,-60.6395086,32.0,57134.69
apartment,Santa Fe,Rosario,-32.9519908,-60.6395086,46.0,72846.73
house,Bs.As. G.B.A. Zona Sur,La Plata,-34.9280609,-57.9393014,240.0,190000.0
house,Bs.As. G.B.A. Zona Sur,La Plata,-34.90745510000001,-57.9494882,327.0,290000.0
apartment,Capital Federal,Villa Urquiza,-34.576889,-58.471735,93.28608302273388,153000.0
house,Bs.As. G.B.A. Zona Sur,Esteban Echeverría,-34.82587,-58.48222,220.6556612646003,130000.0
house,Santa Fe,Santo Tomé,-31.684331,-60.751321,124.93004351010458,50475.3
house,Santa Fe,Santo Tomé,-31.68474,-60.78464200000001,120.0626392175031,70104.59
house,Bs.As. G.B.A. Zona Oeste,González Catán,-34.773383,-58.640085,32.44936195067651,105000.0
house,Bs.As. G.B.A. Zona Oeste,Morón,-34.632857,-58.570327,241.74774653254002,175000.0
apartment,Capital Federal,Villa Crespo,-34.596796000000005,-58.425882,41.70436652781044,87000.0
house,Santa Fe,Rosario,-32.946195,-60.703212,32.44936195067651,115000.0
apartment,Capital Federal,San Cristobal,-34.6226088715,-58.3964614818,50.48423316524422,85000.0
store,Capital Federal,Villa Crespo,-34.6015111075,-58.437265417,20.0,139000.0
apartment,Santa Fe,Rosario,-32.946335999999995,-60.665454,76.82383307754554,64496.22
PH,Bs.As. G.B.A. Zona Norte,San Fernando,-34.468601,-58.571613,24.64967057440266,53000.0
house,Bs.As. G.B.A. Zona Norte,José C Paz,-34.51667,-58.763509,32.44936195067651,87000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.424282,-58.58146899999999,50.48423316524422,108000.0
apartment,Capital Federal,Recoleta,-34.586585,-58.402342,42.801849857489664,85000.0
apartment,Bs.As. G.B.A. Zona Norte,General San Martín,-34.579737,-58.537669,61.45906646203644,99000.0
apartment,Capital Federal,Recoleta,-34.589234000000005,-58.404737,74.6288664181871,158000.0
house,Bs.As. G.B.A. Zona Norte,Martínez,-34.496491,-58.517003,356.94298145744165,377000.0
PH,Bs.As. G.B.A. Zona Norte,San Fernando,-34.446715000000005,-58.54940799999999,24.64967057440266,150000.0
apartment,Bs.As. G.B.A. Zona Norte,Beccar,-34.464575,-58.526996,73.53138308850788,133000.0
house,Buenos Aires Interior,Exaltación de la Cruz,-34.394162,-59.03700799999999,113.5727668273678,72000.0
apartment,Bs.As. G.B.A. Zona Oeste,Morón,-34.649389,-58.607769,34.02198322005589,58000.0
apartment,Bs.As. G.B.A. Zona Oeste,Ituzaingó,-34.657582,-58.6949269,79.01879973690399,90000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0039944,-57.5491559,38.0,62000.0
apartment,Capital Federal,Villa Lugano,-34.684919,-58.468287,83.40873305562089,87000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0051554,-57.5444733,45.0,109800.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9976724566,-57.543462206899996,50.0,88900.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0986975,-57.56133270000001,300.0,90000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.99811210000001,-57.5426039,54.874166483961105,88900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.99811210000001,-57.5426039,54.874166483961105,88900.0
house,Buenos Aires Costa Atlántica,Mar Chiquita,-37.9819408,-57.5442059,780.0,140000.0
PH,Buenos Aires Costa Atlántica,Mar del Plata,-38.0070973,-57.5673532,80.0,85000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0058392,-57.547836,42.0,75900.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0099905,-57.5682915,340.0,125000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0018075,-57.555836600000006,60.0,135000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9933537,-57.5475998,41.0,75000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.997787584099996,-57.5431709646,50.0,88900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0051554,-57.5444733,48.28926650588578,109800.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0051554,-57.5444733,48.28926650588578,99800.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0051554,-57.5444733,28.534566571659774,59800.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0051554,-57.5444733,28.534566571659774,59800.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.08143070000001,-57.5403093,76.82383307754554,65000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0051554,-57.5444733,55.971649813640326,124800.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0048339,-57.549829,36.0,59900.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0066198,-57.5484781,227.0,345000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.01020070000001,-57.54362929999999,36.0,79000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.01020070000001,-57.54362929999999,54.0,115000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0046993,-57.5477366,53.0,120000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0051554,-57.5444733,60.0,124800.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0099203,-57.5415904,29.632049901339,60000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0009403,-57.5486375,26.33959991230133,52500.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0313845,-57.54833910000001,374.0,230000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0039969,-57.5491509,32.0,55000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0031638,-57.5471945,22.0,49900.0
apartment,Santa Fe,Rosario,-32.941235,-60.649685,60.36158313235722,71500.0
apartment,Buenos Aires Interior,Bahía Blanca,-38.7221637,-62.2581426,40.0,76273.8
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0115376,-57.562861,69.0,180000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0150993,-57.5581347,660.0,370000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0107136,-57.5446846,80.0,115000.0
house,Córdoba,Villa de Las Rosas,-31.950596,-65.033231,324.4936195067651,200000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0030678,-57.5441912,70.0,80000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0107136,-57.5446846,60.0,160000.0
apartment,Córdoba,Córdoba,-31.4122289,-64.1641944,52.0,76834.63
house,Córdoba,Córdoba,-31.2778543,-64.16774000000001,55.0,8356.46
apartment,Capital Federal,Palermo,-34.596621899999995,-58.4156548,76.0,270000.0
apartment,Entre Ríos,Oro Verde,-31.8207805157,-60.5160588026,60.0,47671.12
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9873688,-57.5909918,78.0,79000.0
apartment,Capital Federal,Palermo,-34.5955967,-58.413819200000006,46.0,135000.0
apartment,Córdoba,Córdoba,-31.4004009,-64.18722629999999,48.0,65000.0
apartment,Santa Fe,Rosario,-32.9491069,-60.645534700000006,45.0,95000.0
apartment,Buenos Aires Interior,Tres Arroyos,-38.3796539,-60.26412510000001,60.0,48000.0
apartment,Capital Federal,Palermo,-34.5890569,-58.422386,36.0,119000.0
apartment,Santa Fe,Rosario,-32.9348538,-60.64972950000001,77.0,120000.0
apartment,Buenos Aires Costa Atlántica,Villa Gesell,-37.2598939,-56.9714194,30.72953323101822,48000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9928591,-57.5485764,60.0,85000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9952297,-57.5505074,60.36158313235722,87000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0046746,-57.5499822,36.0,59900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0079765,-57.5427839,42.0,79900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.00300170000001,-57.5446022,45.0,98900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9620843,-57.6226409,40.0,69900.0
house,Buenos Aires Interior,Balcarce,-37.8540358,-58.2479244,312.0,120000.0
apartment,Bs.As. G.B.A. Zona Oeste,Sáenz Peña,-34.604849200000004,-58.5291784,39.0,65000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.99176679999999,-57.550772,26.0,42900.0
house,Santa Fe,Santa Fe,-31.605817600000005,-60.6973216,132.0,127870.78
house,Bs.As. G.B.A. Zona Oeste,Castelar,-34.6333338,-58.69047070000001,548.3942169664331,490000.0
apartment,Salta,Salta,-24.7708214,-65.4111287,64.0,95909.14
house,Bs.As. G.B.A. Zona Oeste,Ituzaingó,-34.656974299999995,-58.6825728,150.0,120000.0
apartment,Capital Federal,Liniers,-34.6449333,-58.5152558,70.0,135000.0
apartment,Salta,Salta,-24.7613701,-65.41098889999999,35.0,53279.49
apartment,Salta,Salta,-24.7708214,-65.4111287,39.0,58874.17
PH,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,-34.747929600000006,-58.4242816,167.0,67000.0
house,Bs.As. G.B.A. Zona Sur,Burzaco,-34.824092799999995,-58.4015436,318.0,175000.0
house,Córdoba,Córdoba,-31.2778543,-64.16774000000001,70.0,8692.96
house,Bs.As. G.B.A. Zona Oeste,Morón,-34.6570633,-58.6164065,220.0,210000.0
house,Entre Ríos,San Benito,-31.7712417048,-60.421909609,409.0,61692.04
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.992322,-57.54966,37.31443320909355,65000.0
house,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,-34.7730774,-58.41903960000001,405.61702438345645,280000.0
house,Córdoba,Córdoba,-31.2778543,-64.16774000000001,70.0,8973.38
house,Córdoba,Córdoba,-31.2778543,-64.16774000000001,52.0,8412.55
apartment,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5749728,-58.5466072,51.0,68000.0
apartment,Bs.As. G.B.A. Zona Oeste,Caseros,-34.606815600000004,-58.5692826,50.0,78000.0
PH,Capital Federal,Villa Devoto,-34.6276306,-58.5133578,95.0,170000.0
apartment,Santa Fe,Rosario,-32.9586213,-60.6343718,77.92131640722477,110000.0
apartment,Entre Ríos,Paraná,-31.747096921599997,-60.5175974632,28.0,44866.94
house,Bs.As. G.B.A. Zona Oeste,Castelar,-34.642171399999995,-58.6410455,500.0,450000.0
house,Santa Fe,Rosario,-33.0046894,-60.6377596,244.0,110000.0
apartment,Santa Fe,Rosario,-32.9563085,-60.64019329999999,34.0,73000.0
PH,Capital Federal,Flores,-34.6359849,-58.4689151,198.0,215000.0
apartment,Capital Federal,Recoleta,-34.598794,-58.39352,104.2609163195261,228000.0
apartment,Capital Federal,Villa Luro,-34.637721,-58.498877,53.77668315428188,79000.0
apartment,Bs.As. G.B.A. Zona Oeste,Ramos Mejía,-34.641243,-58.555963,54.874166483961105,81500.0
apartment,Bs.As. G.B.A. Zona Norte,San Miguel,-34.5394045,-58.7191552,0.0,42000.0
house,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,-34.5025282,-58.6898161,399.0,85000.0
apartment,Bs.As. G.B.A. Zona Norte,San Miguel,-34.536767299999994,-58.7044473,0.0,65000.0
apartment,Capital Federal,Villa Urquiza,-34.5762904133,-58.4830630147,116.33323294599755,254000.0
apartment,Capital Federal,Balvanera,-34.61645,-58.400192,88.89614970401699,150000.0
house,Buenos Aires Costa Atlántica,Pinamar,-37.127014,-56.879482,210.92085267939734,94500.0
apartment,Capital Federal,Palermo,-34.587538,-58.422031,127.30806624278976,325000.0
apartment,Córdoba,Córdoba,-31.41007,-64.2039958,32.924499890376666,27200.58
house,Córdoba,Córdoba,-31.370957,-64.14155699999999,32.44936195067651,47671.12
house,Bs.As. G.B.A. Zona Oeste,Moreno,-34.57973,-58.86483199999999,444.5562587242682,460000.0
house,Bs.As. G.B.A. Zona Oeste,Moreno,-34.653933,-58.794622,32.44936195067651,130000.0
house,Bs.As. G.B.A. Zona Oeste,Moreno,-34.641364,-58.78149000000001,32.44936195067651,120000.0
house,Córdoba,Santa María,-31.5773448,-64.35072579999999,194.69617170405908,112111.27
house,Córdoba,Córdoba,-31.41428,-64.211435,243.37021463007386,190000.0
apartment,Capital Federal,Barrio Norte,-34.590526000000004,-58.406604,75.72634974786632,254000.0
apartment,Capital Federal,Nuñez,-34.553437,-58.46996800000001,62.55654979171566,170000.0
apartment,Capital Federal,Barrio Norte,-34.587338700000004,-58.38973370000001,44.0,100000.0
house,Bs.As. G.B.A. Zona Norte,General San Martín,-34.58544000000001,-58.56938100000001,303.40153423882543,295000.0
apartment,Capital Federal,Villa del Parque,-34.598993,-58.482746,35.11946654973511,67000.0
apartment,Capital Federal,Almagro,-34.5998284,-58.4121934,94.0,130000.0
apartment,Capital Federal,Caballito,-34.6223333,-58.44587289999999,64.0,150000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.412026000000004,-58.84871700000001,34.02198322005589,59000.0
apartment,Capital Federal,Nuñez,-34.542750299999994,-58.46014520000001,110.0,345400.0
house,Bs.As. G.B.A. Zona Sur,Lanús,-34.7067367,-58.4050907,150.0,180000.0
apartment,Bs.As. G.B.A. Zona Sur,La Plata,-34.923308,-57.96551899999999,72.43389975882866,120000.0
apartment,Capital Federal,Villa Crespo,-34.6003411,-58.43143780000001,42.0,114000.0
